               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,             0.02399,            0.022109,           0.0010704,             0.77678,             0.73898,             0.76764,             0.50302,            0.029344,            0.017065,           0.0012758,           0.0056413,           0.0056413,           0.0056413
                 100,            0.022377,            0.021432,           0.0010395,             0.74725,             0.81654,             0.78908,             0.51046,            0.030057,            0.016832,           0.0013384,           0.0055707,           0.0055707,           0.0055707
                 101,            0.023519,            0.020268,          0.00087964,             0.76748,             0.78598,             0.78861,             0.51185,            0.029954,            0.016674,           0.0012331,              0.0055,              0.0055,              0.0055
                 102,            0.024129,            0.021506,           0.0012042,             0.77141,             0.78154,             0.77751,             0.52842,            0.029921,            0.016532,           0.0012681,           0.0054293,           0.0054293,           0.0054293
                 103,            0.022948,            0.021076,           0.0010295,             0.80819,             0.77328,             0.79861,              0.5217,            0.030287,            0.016623,             0.00132,           0.0053587,           0.0053587,           0.0053587
                 104,            0.024181,            0.021607,          0.00099299,             0.83113,              0.7524,             0.80046,             0.52737,            0.030054,            0.016347,           0.0014996,            0.005288,            0.005288,            0.005288
                 105,            0.025682,            0.020454,          0.00097147,             0.78973,             0.78518,             0.78722,              0.5081,            0.031024,            0.016879,           0.0014962,           0.0052174,           0.0052174,           0.0052174
                 106,            0.023706,            0.019607,           0.0010016,             0.78967,             0.78447,             0.78807,             0.51759,            0.029979,            0.016545,           0.0016224,           0.0051469,           0.0051469,           0.0051469
                 107,            0.023456,            0.019851,          0.00087322,             0.75034,             0.78971,              0.7712,             0.49855,            0.029962,            0.016946,            0.001656,           0.0050765,           0.0050765,           0.0050765
                 108,            0.023231,            0.020705,           0.0008456,             0.76533,             0.80313,             0.76945,             0.50611,            0.029548,            0.016939,           0.0018149,           0.0050062,           0.0050062,           0.0050062
                 109,             0.02216,            0.018412,          0.00087627,             0.77996,             0.81281,             0.79293,             0.50764,            0.029551,            0.016128,           0.0015635,            0.004936,            0.004936,            0.004936
                 110,             0.02249,            0.020126,          0.00096565,             0.80743,             0.77823,             0.78406,             0.49376,            0.030115,            0.016587,           0.0014651,           0.0048659,           0.0048659,           0.0048659
                 111,            0.022282,            0.019821,           0.0010145,             0.78532,             0.76397,              0.7775,             0.51282,            0.028756,            0.016357,           0.0016977,            0.004796,            0.004796,            0.004796
                 112,            0.021479,            0.019447,          0.00086662,             0.79859,             0.75693,             0.79274,             0.52275,            0.028386,            0.017025,           0.0016232,           0.0047263,           0.0047263,           0.0047263
                 113,            0.022461,            0.018994,          0.00070396,             0.80652,             0.74638,             0.78207,             0.51846,            0.028419,            0.016876,            0.001477,           0.0046568,           0.0046568,           0.0046568
                 114,            0.021058,            0.019824,          0.00088945,             0.74259,             0.82703,             0.78834,             0.51901,            0.027706,            0.016329,           0.0014924,           0.0045875,           0.0045875,           0.0045875
                 115,            0.021169,            0.018579,          0.00084497,             0.80698,             0.79537,             0.79402,             0.53037,            0.027778,            0.016414,           0.0013811,           0.0045184,           0.0045184,           0.0045184
                 116,            0.021174,            0.019947,          0.00081857,             0.78863,              0.8352,             0.80961,             0.53846,            0.027647,            0.016131,           0.0012404,           0.0044495,           0.0044495,           0.0044495
                 117,            0.020739,            0.018582,          0.00080466,             0.79324,             0.78971,             0.80108,              0.5379,            0.028279,            0.016857,           0.0012623,           0.0043809,           0.0043809,           0.0043809
                 118,            0.020589,            0.019137,          0.00064163,             0.83336,             0.79042,             0.80296,             0.53095,            0.027555,            0.016323,           0.0011275,           0.0043126,           0.0043126,           0.0043126
                 119,            0.021357,            0.018525,          0.00093941,             0.75792,             0.82774,             0.79514,             0.53146,            0.027019,            0.015686,           0.0010965,           0.0042445,           0.0042445,           0.0042445
                 120,             0.01997,            0.019752,           0.0007379,             0.78127,             0.79825,             0.79199,             0.52512,            0.027607,            0.016066,           0.0012492,           0.0041768,           0.0041768,           0.0041768
                 121,            0.021616,            0.018653,          0.00081701,             0.78494,             0.80291,              0.7936,             0.52291,             0.02814,            0.016349,           0.0013423,           0.0041094,           0.0041094,           0.0041094
                 122,            0.021236,            0.018424,          0.00087858,             0.79339,             0.78976,             0.78968,             0.52908,            0.028037,            0.016338,           0.0014133,           0.0040424,           0.0040424,           0.0040424
                 123,            0.019864,            0.018961,          0.00098481,             0.79472,             0.79068,             0.79217,              0.5344,            0.027817,            0.016517,           0.0014745,           0.0039757,           0.0039757,           0.0039757
                 124,            0.019994,            0.018813,          0.00085499,             0.77165,             0.81879,              0.7892,             0.53778,            0.028145,            0.016943,           0.0015372,           0.0039094,           0.0039094,           0.0039094
                 125,            0.020861,            0.019734,          0.00090708,               0.834,             0.77801,             0.79516,             0.53562,            0.028368,            0.016844,           0.0014487,           0.0038434,           0.0038434,           0.0038434
                 126,            0.020277,            0.017754,          0.00080846,             0.83787,             0.76269,             0.79406,             0.55405,            0.027946,            0.015961,           0.0012507,           0.0037779,           0.0037779,           0.0037779
                 127,            0.020308,            0.017375,          0.00068642,              0.7884,             0.79627,             0.79295,             0.54788,            0.027674,            0.016117,           0.0012685,           0.0037128,           0.0037128,           0.0037128
                 128,            0.020467,             0.01958,           0.0006664,             0.79577,             0.79273,             0.79842,             0.53927,            0.027674,            0.015941,           0.0013266,           0.0036482,           0.0036482,           0.0036482
                 129,             0.01959,             0.01813,           0.0005888,             0.81491,             0.78419,             0.79789,             0.54589,            0.027164,            0.015732,           0.0012177,            0.003584,            0.003584,            0.003584
                 130,            0.020093,            0.018945,          0.00078678,             0.76108,             0.81062,             0.80852,             0.54611,            0.027484,            0.015942,             0.00134,           0.0035203,           0.0035203,           0.0035203
                 131,             0.01952,            0.017555,          0.00080405,             0.78266,             0.80564,             0.80111,             0.54514,            0.027502,            0.015961,            0.001427,            0.003457,            0.003457,            0.003457
                 132,            0.018632,            0.017915,          0.00083902,             0.77772,             0.80808,             0.80069,             0.53564,            0.027438,            0.016009,           0.0013725,           0.0033943,           0.0033943,           0.0033943
                 133,            0.019604,            0.018971,          0.00081294,             0.78582,             0.79028,             0.79139,             0.53253,            0.027456,            0.016182,           0.0010814,           0.0033321,           0.0033321,           0.0033321
                 134,            0.018263,            0.017674,          0.00063193,             0.75299,             0.80557,             0.78851,             0.53163,            0.027842,            0.016504,           0.0011886,           0.0032704,           0.0032704,           0.0032704
                 135,            0.018156,            0.018875,          0.00068421,              0.7728,             0.80464,              0.7889,             0.54385,            0.027629,             0.01659,           0.0011366,           0.0032093,           0.0032093,           0.0032093
                 136,            0.018695,            0.017545,           0.0007787,             0.84392,             0.77106,             0.80351,             0.55362,            0.027927,            0.016612,           0.0010453,           0.0031488,           0.0031488,           0.0031488
                 137,            0.019475,            0.019112,          0.00084776,             0.82465,             0.76645,             0.80282,             0.55168,            0.027122,            0.015964,           0.0010385,           0.0030888,           0.0030888,           0.0030888
                 138,            0.019415,            0.019668,          0.00079343,              0.7878,              0.7932,             0.79796,             0.55278,            0.026859,            0.015937,           0.0010624,           0.0030294,           0.0030294,           0.0030294
                 139,            0.019102,            0.017841,          0.00068055,             0.83613,             0.77257,             0.79616,             0.54478,            0.027519,            0.016175,           0.0013179,           0.0029706,           0.0029706,           0.0029706
                 140,              0.0178,            0.016493,          0.00067437,             0.84662,             0.75986,             0.79784,             0.53973,            0.027819,            0.016217,            0.001231,           0.0029125,           0.0029125,           0.0029125
                 141,            0.017499,            0.016148,          0.00059363,             0.81995,             0.78447,             0.80561,             0.54399,            0.028331,            0.015884,           0.0011577,            0.002855,            0.002855,            0.002855
                 142,            0.018164,            0.018094,          0.00067737,             0.79564,              0.8192,             0.80035,             0.54364,            0.027551,            0.015886,           0.0010194,           0.0027981,           0.0027981,           0.0027981
                 143,             0.01847,            0.018025,          0.00077817,              0.7971,             0.80294,             0.79189,             0.53839,            0.028179,            0.016403,            0.001155,           0.0027419,           0.0027419,           0.0027419
                 144,            0.017763,            0.017533,          0.00060493,             0.81193,             0.77823,             0.79837,             0.53939,            0.028383,            0.016523,           0.0010623,           0.0026864,           0.0026864,           0.0026864
                 145,            0.017645,             0.01765,          0.00057852,             0.78535,             0.80091,             0.80456,             0.54329,            0.027868,            0.016158,          0.00098778,           0.0026316,           0.0026316,           0.0026316
                 146,            0.017923,            0.017532,          0.00066845,              0.7908,               0.818,             0.80995,             0.54816,            0.028254,            0.015691,          0.00097371,           0.0025775,           0.0025775,           0.0025775
                 147,            0.017493,            0.018191,          0.00061854,             0.81297,             0.78188,             0.80899,             0.55075,            0.028632,            0.015585,          0.00098845,           0.0025241,           0.0025241,           0.0025241
                 148,            0.017135,             0.01696,          0.00062287,             0.82068,             0.77607,             0.81215,             0.55447,            0.028785,            0.015801,           0.0010592,           0.0024714,           0.0024714,           0.0024714
                 149,            0.016194,            0.017083,          0.00051649,             0.81319,             0.80464,             0.81569,              0.5572,            0.029001,            0.016116,           0.0010972,           0.0024195,           0.0024195,           0.0024195
                 150,            0.017357,            0.017894,          0.00074267,             0.79158,             0.80615,             0.80817,              0.5466,            0.028524,            0.016273,           0.0010228,           0.0023684,           0.0023684,           0.0023684
                 151,            0.017082,            0.016953,          0.00051046,             0.85932,              0.7674,             0.80979,             0.55215,            0.028958,            0.016324,           0.0010602,            0.002318,            0.002318,            0.002318
                 152,            0.017021,            0.017632,          0.00061513,             0.83972,             0.77333,             0.80798,             0.55896,            0.028742,            0.015994,           0.0010875,           0.0022684,           0.0022684,           0.0022684
                 153,            0.017261,            0.016998,          0.00076178,             0.82581,             0.77153,              0.8072,             0.55471,            0.028594,            0.016117,           0.0011528,           0.0022196,           0.0022196,           0.0022196
                 154,            0.017263,            0.016916,          0.00078408,             0.85027,             0.76284,             0.80875,             0.55687,            0.028992,            0.016354,           0.0012632,           0.0021717,           0.0021717,           0.0021717
                 155,            0.017014,            0.017872,          0.00057324,             0.81578,             0.78376,             0.80983,             0.56328,              0.0285,            0.016282,           0.0012069,           0.0021245,           0.0021245,           0.0021245
                 156,             0.01689,            0.017161,          0.00061888,             0.85877,             0.76883,             0.81347,             0.56427,            0.028326,            0.016188,           0.0010886,           0.0020782,           0.0020782,           0.0020782
                 157,            0.016635,             0.01667,          0.00069708,             0.85307,             0.76883,              0.8168,             0.55962,            0.027946,            0.016107,          0.00097776,           0.0020327,           0.0020327,           0.0020327
                 158,            0.015951,            0.016455,          0.00053655,             0.84433,             0.77395,             0.81729,             0.56296,            0.027914,            0.016056,           0.0010511,           0.0019881,           0.0019881,           0.0019881
                 159,             0.01639,            0.016377,          0.00054755,             0.86183,             0.76883,             0.81518,             0.56509,             0.02794,            0.016246,           0.0010915,           0.0019443,           0.0019443,           0.0019443
                 160,            0.016049,             0.01703,          0.00081905,              0.8341,             0.78694,             0.81303,             0.56183,            0.027785,            0.016327,           0.0010553,           0.0019014,           0.0019014,           0.0019014
                 161,            0.016642,            0.016897,          0.00054327,             0.84791,             0.76759,             0.81399,             0.56582,            0.027808,            0.016243,            0.001001,           0.0018594,           0.0018594,           0.0018594
                 162,            0.016445,            0.016271,          0.00048065,             0.84496,             0.77593,              0.8149,             0.56115,            0.027841,            0.016418,           0.0010383,           0.0018183,           0.0018183,           0.0018183
                 163,            0.016907,            0.017277,          0.00061389,             0.84444,             0.78376,             0.81811,             0.56753,            0.027562,            0.016461,           0.0010582,           0.0017781,           0.0017781,           0.0017781
                 164,            0.016022,            0.016325,          0.00053881,              0.8776,             0.76075,             0.81759,             0.56657,            0.027189,            0.016449,           0.0010427,           0.0017389,           0.0017389,           0.0017389
                 165,            0.016962,            0.016784,          0.00060102,             0.86499,              0.7854,             0.81896,             0.56671,            0.027034,            0.016489,            0.001066,           0.0017005,           0.0017005,           0.0017005
                 166,            0.016126,            0.015894,          0.00060933,             0.85998,             0.79691,             0.82595,              0.5653,            0.026962,            0.016363,           0.0010121,           0.0016631,           0.0016631,           0.0016631
                 167,            0.015854,            0.015687,           0.0006002,             0.86833,             0.78206,             0.81989,             0.56383,            0.027121,            0.016331,           0.0010405,           0.0016267,           0.0016267,           0.0016267
                 168,            0.016872,             0.01767,          0.00070488,              0.8305,             0.79717,             0.81867,             0.56199,            0.026995,            0.016119,          0.00095825,           0.0015912,           0.0015912,           0.0015912
                 169,            0.015964,             0.01626,           0.0006306,             0.80132,             0.79928,             0.80833,             0.55294,            0.027049,            0.016054,          0.00098818,           0.0015566,           0.0015566,           0.0015566
                 170,            0.016854,            0.016128,          0.00062289,             0.79854,             0.80091,               0.808,             0.56169,              0.0268,            0.016023,          0.00092232,           0.0015231,           0.0015231,           0.0015231
                 171,            0.015679,            0.015624,           0.0005994,             0.78272,             0.80464,             0.80288,             0.55997,            0.027057,            0.016188,          0.00093742,           0.0014905,           0.0014905,           0.0014905
                 172,            0.016219,            0.016052,          0.00060796,             0.80822,             0.79454,             0.79945,             0.56047,            0.027256,            0.016105,          0.00091487,           0.0014589,           0.0014589,           0.0014589
                 173,            0.015849,            0.015193,          0.00055859,             0.83544,             0.79079,             0.80932,             0.56249,            0.027053,            0.016168,           0.0008296,           0.0014283,           0.0014283,           0.0014283
                 174,            0.015372,            0.016243,          0.00050808,             0.83437,             0.79122,             0.81025,             0.56291,            0.027165,            0.016139,          0.00079853,           0.0013987,           0.0013987,           0.0013987
                 175,            0.015224,            0.015141,          0.00040779,             0.83191,             0.79475,             0.81422,             0.56807,            0.027486,            0.016147,          0.00086059,           0.0013701,           0.0013701,           0.0013701
                 176,            0.016324,            0.017014,          0.00069452,              0.8277,             0.77781,             0.81453,             0.57293,            0.027455,            0.015992,          0.00091356,           0.0013425,           0.0013425,           0.0013425
                 177,            0.015252,            0.016814,          0.00049067,             0.82787,             0.79023,             0.82262,              0.5707,            0.027425,            0.015753,          0.00088799,            0.001316,            0.001316,            0.001316
                 178,            0.015779,            0.015119,          0.00046946,             0.84543,              0.7831,             0.81877,             0.57833,            0.027149,             0.01554,          0.00080876,           0.0012905,           0.0012905,           0.0012905
                 179,            0.015299,            0.016672,          0.00047819,             0.81456,              0.8121,             0.82665,             0.57686,            0.027533,            0.015859,          0.00083781,            0.001266,            0.001266,            0.001266
                 180,            0.015323,             0.01641,          0.00040999,             0.83009,             0.80688,             0.82158,              0.5724,            0.027624,            0.015978,          0.00081213,           0.0012426,           0.0012426,           0.0012426
                 181,            0.015322,            0.015336,          0.00061318,             0.84639,             0.80091,             0.82981,             0.57954,            0.027392,            0.015832,          0.00082712,           0.0012202,           0.0012202,           0.0012202
                 182,            0.015043,             0.01532,          0.00043438,             0.84867,             0.78003,             0.82029,             0.56471,            0.027757,            0.016193,          0.00085055,           0.0011989,           0.0011989,           0.0011989
                 183,            0.015918,            0.014943,          0.00063964,             0.84699,             0.77675,             0.81326,             0.56452,             0.02769,            0.016412,          0.00085343,           0.0011787,           0.0011787,           0.0011787
                 184,            0.015215,            0.016481,          0.00060734,              0.8516,             0.77193,             0.81049,              0.5649,            0.027823,             0.01653,          0.00085506,           0.0011595,           0.0011595,           0.0011595
                 185,            0.015096,            0.015688,          0.00041224,             0.83379,             0.77962,               0.806,             0.55577,            0.028016,            0.016274,          0.00087007,           0.0011414,           0.0011414,           0.0011414
                 186,            0.015936,            0.016415,          0.00053444,             0.79468,             0.80898,             0.80178,             0.55906,            0.028015,            0.016202,          0.00091503,           0.0011243,           0.0011243,           0.0011243
                 187,             0.01472,            0.016428,          0.00061188,             0.79876,             0.80597,             0.80278,             0.56196,            0.027922,            0.016288,          0.00091052,           0.0011084,           0.0011084,           0.0011084
                 188,            0.015154,            0.016133,          0.00083502,             0.81551,             0.78575,             0.80396,             0.56182,            0.028018,            0.016388,          0.00087114,           0.0010935,           0.0010935,           0.0010935
                 189,            0.014285,            0.015737,          0.00046707,             0.83423,             0.77257,             0.80474,             0.56433,            0.028301,            0.016656,          0.00088647,           0.0010797,           0.0010797,           0.0010797
                 190,            0.015102,            0.015816,          0.00082219,             0.82749,             0.76661,             0.80372,             0.56567,            0.028279,            0.016543,          0.00084992,            0.001067,            0.001067,            0.001067
                 191,            0.014494,            0.015098,          0.00046932,             0.81437,             0.76288,             0.80189,             0.56607,            0.028228,            0.016456,          0.00080179,           0.0010554,           0.0010554,           0.0010554
                 192,            0.016185,             0.01501,          0.00059882,             0.80404,             0.78749,             0.80275,              0.5628,            0.028051,            0.016345,          0.00078803,           0.0010449,           0.0010449,           0.0010449
                 193,            0.014342,            0.014458,          0.00037656,             0.80047,             0.78598,             0.80187,              0.5619,            0.028147,            0.016412,          0.00081164,           0.0010355,           0.0010355,           0.0010355
                 194,            0.015179,            0.016326,          0.00052942,             0.81327,             0.79707,             0.80695,             0.56077,            0.028298,            0.016377,          0.00084742,           0.0010272,           0.0010272,           0.0010272
                 195,            0.015869,            0.016165,          0.00046323,             0.85845,              0.7608,             0.80754,             0.55795,            0.028471,            0.016435,           0.0008556,             0.00102,             0.00102,             0.00102
                 196,            0.015134,            0.014847,          0.00051968,              0.8551,              0.7651,             0.80913,             0.56542,             0.02842,            0.016496,          0.00093513,           0.0010139,           0.0010139,           0.0010139
                 197,            0.014464,            0.015717,          0.00045435,             0.87557,             0.76072,             0.81427,             0.56429,            0.028234,            0.016655,          0.00091747,           0.0010089,           0.0010089,           0.0010089
                 198,             0.01462,            0.015266,          0.00042468,             0.87696,             0.75742,             0.80689,             0.56229,            0.028156,            0.016735,          0.00092768,            0.001005,            0.001005,            0.001005
                 199,            0.014311,            0.015198,          0.00043177,             0.86433,             0.75233,             0.80417,             0.56275,            0.028104,            0.016785,          0.00095497,           0.0010022,           0.0010022,           0.0010022
